,Datetime,Open,High,Low,Close,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_80,RSI_14_B_20,MA10,MA20,MA50,slope20,slope20s1p,slope_chg_up,slope_chg_dn,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdps1,macdsps1,dn_to_up,up_to_dn,vol_gt2
1053,2022-06-30 08:49:00,11675.25,11675.25,11675.25,11675.25,0.21490127838842454,0.4068864709123168,-0.19198519252389223,47.39897880328813,0,0,11676.05,11676.3125,11676.575,37.126624512795416,46.565572072832396,y,n,0.08845092771844065,-0.13589796847542565,n,n,n,n,0.37317207101114036,-0.29370681025197143,n,n,n
1054,2022-06-30 08:50:00,11675.25,11675.25,11675.25,11675.25,0.08845092771844065,0.2243488961938663,-0.13589796847542565,47.39897880328814,0,0,11676.375,11676.175,11676.485,25.272010689786544,37.126624512795416,y,n,0.44706161106660147,-0.019306052567020213,n,n,n,n,0.21490127838842454,-0.19198519252389223,n,n,n
1055,2022-06-30 08:50:00,11681.0,11681.0,11681.0,11681.0,0.44706161106660147,0.4663676636336217,-0.019306052567020213,58.76072059963552,0,0,11677.0,11676.0875,11676.565,30.530944540129195,25.272010689786544,y,n,0.70298665800874,0.12515248954813185,n,n,n,n,0.08845092771844065,-0.13589796847542565,n,n,n
1056,2022-06-30 08:51:00,11680.75,11680.75,11680.75,11680.75,0.70298665800874,0.5778341684606082,0.12515248954813185,58.17238590000342,0,0,11677.6,11675.975,11676.66,33.069614505645156,30.530944540129195,y,n,0.8954864907063893,0.2792192897797834,n,n,n,n,0.44706161106660147,-0.019306052567020213,n,n,n
1057,2022-06-30 08:51:00,11680.75,11680.75,11680.75,11680.75,0.8954864907063893,0.6162672009266059,0.2792192897797834,58.172385900003434,0,0,11678.375,11676.1,11676.925,30.622104174141565,33.069614505645156,y,n,1.1358155734105821,0.45053854650594316,n,n,n,n,0.70298665800874,0.12515248954813185,n,n,n
1058,2022-06-30 08:52:00,11682.0,11682.0,11682.0,11682.0,1.1358155734105821,0.685277026904639,0.45053854650594316,60.46763346344177,0,0,11679.15,11676.3,11677.125,26.053495310490945,30.622104174141565,y,n,1.6701381815291825,0.6944584735105911,n,n,n,n,0.8954864907063893,0.2792192897797834,n,n,n
1059,2022-06-30 08:52:00,11686.5,11686.5,11686.5,11686.5,1.6701381815291825,0.9756797080185914,0.6944584735105911,67.40249754063696,0,0,11680.075,11676.9875,11677.32,27.145451666080763,26.053495310490945,y,n,2.009905031974995,0.9575477852034718,n,n,n,n,1.1358155734105821,0.45053854650594316,n,n,n
1060,2022-06-30 08:53:00,11685.75,11685.75,11685.75,11685.75,2.009905031974995,1.052357246771523,0.9575477852034718,65.34503853231584,0,0,11680.75,11677.6125,11677.525,35.10838027317781,27.145451666080763,y,n,2.1135980910785293,1.1887578463784834,n,n,n,n,1.6701381815291825,0.6944584735105911,n,n,y
1061,2022-06-30 08:53:00,11684.0,11684.0,11684.0,11684.0,2.1135980910785293,0.9248402447000459,1.1887578463784834,60.689895191929466,0,0,11681.125,11678.125,11677.695,39.28940686250035,35.10838027317781,y,n,2.170752503867334,1.3851567778762535,n,n,n,n,2.009905031974995,0.9575477852034718,n,n,y
1062,2022-06-30 08:54:00,11684.0,11684.0,11684.0,11684.0,2.170752503867334,0.7855957259910804,1.3851567778762535,60.68989519192948,0,0,11681.525,11678.625,11677.865,41.46498468960406,39.28940686250035,y,n,2.210736701877977,1.5502727626765982,n,n,n,n,2.1135980910785293,1.1887578463784834,n,n,y
1063,2022-06-30 08:54:00,11684.25,11684.25,11684.25,11684.25,2.210736701877977,0.6604639392013787,1.5502727626765982,61.14845925105149,0,0,11682.425,11679.2375,11677.925,33.7381210060573,41.46498468960406,y,n,2.2168697720917407,1.6835921645596268,n,n,n,n,2.170752503867334,1.3851567778762535,n,n,y
1064,2022-06-30 08:55:00,11684.25,11684.25,11684.25,11684.25,2.2168697720917407,0.533277607532114,1.6835921645596268,61.14845925105149,0,0,11683.325,11679.85,11678.03,35.52053619801668,33.7381210060573,y,n,2.0169242314095754,1.7502585779296165,n,n,n,n,2.210736701877977,1.5502727626765982,n,n,y
1065,2022-06-30 08:55:00,11682.0,11682.0,11682.0,11682.0,2.0169242314095754,0.26666565347995896,1.7502585779296165,54.51113666725389,0,0,11683.425,11680.2125,11678.03,19.702586411823358,35.52053619801668,y,n,1.8971159105731203,1.7796300444583173,n,n,n,n,2.2168697720917407,1.6835921645596268,n,n,y
1066,2022-06-30 08:56:00,11682.75,11682.75,11682.75,11682.75,1.8971159105731203,0.11748586611480305,1.7796300444583173,56.21712142671815,0,0,11683.625,11680.6125,11678.12,1.222728217843855,19.702586411823358,y,n,1.80157245794544,1.7840185271557418,n,n,n,n,2.0169242314095754,1.7502585779296165,n,n,n
1067,2022-06-30 08:56:00,11683.0,11683.0,11683.0,11683.0,1.80157245794544,0.017553930789698136,1.7840185271557418,56.79872894975318,0,0,11683.85,11681.1125,11678.22,-22.98871680208061,1.222728217843855,y,n,1.5865276166223339,1.7445203450490603,y,y,n,n,1.8971159105731203,1.7796300444583173,n,n,n
1068,2022-06-30 08:57:00,11681.5,11681.5,11681.5,11681.5,1.5865276166223339,-0.1579927284267264,1.7445203450490603,52.308829266501355,0,0,11683.8,11681.475,11678.29,-39.8465332154119,-22.98871680208061,n,y,1.2204779247967963,1.6397118609986074,n,n,y,y,1.80157245794544,1.7840185271557418,n,y,n
1069,2022-06-30 08:57:00,11679.25,11679.25,11679.25,11679.25,1.2204779247967963,-0.41923393620181115,1.6397118609986074,46.38561694702434,0,0,11683.075,11681.575,11678.33,-36.366580172636226,-39.8465332154119,n,y,1.019493375080856,1.515668163815057,n,n,n,n,1.5865276166223339,1.7445203450490603,n,n,n
1070,2022-06-30 08:58:00,11680.5,11680.5,11680.5,11680.5,1.019493375080856,-0.4961747887342012,1.515668163815057,49.787404217492686,0,0,11682.55,11681.65,11678.395,-41.64000466936976,-36.366580172636226,n,y,0.5313203703153704,1.3187986051151197,n,n,n,n,1.2204779247967963,1.6397118609986074,n,n,n
1071,2022-06-30 08:58:00,11676.5,11676.5,11676.5,11676.5,0.5313203703153704,-0.7874782347997493,1.3187986051151197,40.854369649703294,0,0,11681.8,11681.4625,11678.42,-40.18359283851903,-41.64000466936976,n,y,0.3023378694851999,1.1155064579891358,n,n,n,n,1.019493375080856,1.515668163815057,n,n,n
1072,2022-06-30 08:59:00,11678.5,11678.5,11678.5,11678.5,0.3023378694851999,-0.8131685885039359,1.1155064579891358,46.06516014072286,0,0,11681.25,11681.3875,11678.485,-41.453660504411836,-40.18359283851903,n,y,0.21920527915244747,0.9362462222217982,n,n,n,n,0.5313203703153704,1.3187986051151197,n,n,n
1073,2022-06-30 08:59:00,11679.75,11679.75,11679.75,11679.75,0.21920527915244747,-0.7170409430693507,0.9362462222217982,49.08439276516427,0,0,11680.8,11681.6125,11678.51,-36.72444985308144,-41.453660504411836,n,y,-0.027912337536690757,0.7434145102701004,n,n,n,n,0.3023378694851999,1.1155064579891358,n,n,n
1074,2022-06-30 09:00:00,11677.5,11677.5,11677.5,11677.5,-0.027912337536690757,-0.7713268478067912,0.7434145102701004,44.27946627381827,0,0,11680.125,11681.725,11678.52,-39.36133442101507,-36.72444985308144,n,y,-0.2411479365091509,0.5465020209142502,n,n,n,n,0.21920527915244747,0.9362462222217982,n,n,n
1075,2022-06-30 09:00:00,11677.25,11677.25,11677.25,11677.25,-0.2411479365091509,-0.787649957423401,0.5465020209142502,43.766805197135675,0,0,11679.65,11681.5375,11678.56,-40.83802554425264,-39.36133442101507,n,y,-0.36557869996067893,0.3640858767392643,n,n,n,n,-0.027912337536690757,0.7434145102701004,n,n,n
1076,2022-06-30 09:01:00,11677.75,11677.75,11677.75,11677.75,-0.36557869996067893,-0.7296645766999432,0.3640858767392643,45.13496955196635,0,0,11679.15,11681.3875,11678.61,-35.81716718251912,-40.83802554425264,n,y,-0.598502190414365,0.17156826330853842,n,n,n,n,-0.2411479365091509,0.5465020209142502,n,n,n
1077,2022-06-30 09:01:00,11676.0,11676.0,11676.0,11676.0,-0.598502190414365,-0.7700704537229035,0.17156826330853842,41.34351672728383,0,0,11678.45,11681.15,11678.655,-35.52871832691635,-35.81716718251912,n,y,-0.6943994870325696,-0.0016252867596832088,n,n,n,n,-0.36557869996067893,0.3640858767392643,n,n,n
1078,2022-06-30 09:02:00,11677.0,11677.0,11677.0,11677.0,-0.6943994870325696,-0.6927742002728864,-0.0016252867596832088,44.22665726151045,0,0,11678.0,11680.9,11678.695,-31.974159353129167,-35.52871832691635,n,y,-0.7815623321093881,-0.1576126958296242,n,n,n,n,-0.598502190414365,0.17156826330853842,n,n,n
1079,2022-06-30 09:02:00,11676.75,11676.75,11676.75,11676.75,-0.7815623321093881,-0.6239496362797639,-0.1576126958296242,43.649028165449764,0,0,11677.75,11680.4125,11678.71,-30.707744922578442,-31.974159353129167,n,y,-0.8608886371457629,-0.29826788409285193,n,n,n,n,-0.6943994870325696,-0.0016252867596832088,n,n,n
1080,2022-06-30 09:03:00,11676.5,11676.5,11676.5,11676.5,-0.8608886371457629,-0.562620753052911,-0.29826788409285193,43.04360605622094,0,0,11677.35,11679.95,11678.71,-23.574706201912587,-30.707744922578442,n,y,-0.8334560996427172,-0.405305527202825,n,n,n,n,-0.7815623321093881,-0.1576126958296242,n,n,n
1081,2022-06-30 09:03:00,11677.5,11677.5,11677.5,11677.5,-0.8334560996427172,-0.4281505724398922,-0.405305527202825,46.2548106057266,0,0,11677.45,11679.625,11678.67,-28.9306257897625,-23.574706201912587,n,y,-0.8024652956210048,-0.48473748088646096,n,n,n,n,-0.8608886371457629,-0.29826788409285193,n,n,n
1082,2022-06-30 09:04:00,11677.5,11677.5,11677.5,11677.5,-0.8024652956210048,-0.3177278147345438,-0.48473748088646096,46.2548106057266,0,0,11677.35,11679.3,11678.63,-20.715706612280787,-28.9306257897625,n,y,-1.187843266308846,-0.6253586379709379,n,n,n,n,-0.8334560996427172,-0.405305527202825,n,n,n
1083,2022-06-30 09:04:00,11672.25,11672.25,11672.25,11672.25,-1.187843266308846,-0.5624846283379081,-0.6253586379709379,34.43411404842123,0,0,11676.6,11678.7,11678.49,-24.286784707149444,-20.715706612280787,n,y,-1.396468818655194,-0.7795806741077891,n,n,n,n,-0.8024652956210048,-0.48473748088646096,n,n,n
1084,2022-06-30 09:05:00,11673.25,11673.25,11673.25,11673.25,-1.396468818655194,-0.6168881445474048,-0.7795806741077891,37.69998981002711,0,0,11676.175,11678.15,11678.395,-33.107008484052535,-24.286784707149444,n,y,-1.4442926124465885,-0.912523061775549,n,n,n,n,-1.187843266308846,-0.6253586379709379,n,n,n
1085,2022-06-30 09:05:00,11674.5,11674.5,11674.5,11674.5,-1.4442926124465885,-0.5317695506710395,-0.912523061775549,41.61487167254246,0,0,11675.9,11677.775,11678.23,-34.38373962693461,-33.107008484052535,n,y,-1.4852452416289452,-1.0270674977462282,n,n,n,n,-1.396468818655194,-0.7795806741077891,n,n,n
1086,2022-06-30 09:06:00,11674.25,11674.25,11674.25,11674.25,-1.4852452416289452,-0.45817774388271704,-1.0270674977462282,41.05915272354928,0,0,11675.55,11677.35,11678.055,-33.414443532978744,-34.38373962693461,n,y,-1.460518723277346,-1.1137577428524517,n,n,n,n,-1.4442926124465885,-0.912523061775549,n,n,n
1087,2022-06-30 09:06:00,11674.75,11674.75,11674.75,11674.75,-1.460518723277346,-0.34676098042489434,-1.1137577428524517,42.70702187132182,0,0,11675.425,11676.9375,11677.985,-34.33764245523707,-33.414443532978744,n,y,-1.4245020069247403,-1.1759065956669095,n,n,n,n,-1.4852452416289452,-1.0270674977462282,n,n,n
1088,2022-06-30 09:07:00,11674.75,11674.75,11674.75,11674.75,-1.4245020069247403,-0.2485954112578308,-1.1759065956669095,42.70702187132181,0,0,11675.2,11676.6,11677.92,-29.52000414686091,-34.33764245523707,n,y,-1.419936180642253,-1.2247125126619782,n,n,n,n,-1.460518723277346,-1.1137577428524517,n,n,n
1089,2022-06-30 09:07:00,11674.25,11674.25,11674.25,11674.25,-1.419936180642253,-0.1952236679802748,-1.2247125126619782,41.365750595238296,0,0,11674.95,11676.35,11677.95,-25.544165251409947,-29.52000414686091,n,y,-1.3802343374791235,-1.2558168776254073,n,n,n,n,-1.4245020069247403,-1.1759065956669095,n,n,n
1090,2022-06-30 09:08:00,11674.5,11674.5,11674.5,11674.5,-1.3802343374791235,-0.12441745985371622,-1.2558168776254073,42.3408309433843,0,0,11674.75,11676.05,11677.975,-18.924644416051226,-25.544165251409947,n,y,-1.1937985989625304,-1.243413221892832,y,y,n,n,-1.419936180642253,-1.2247125126619782,n,n,n
1091,2022-06-30 09:08:00,11676.25,11676.25,11676.25,11676.25,-1.1937985989625304,0.04961462293030161,-1.243413221892832,48.76396873953586,0,0,11674.625,11676.0375,11678.025,6.372857523164868,-18.924644416051226,n,y,-1.0341261702214979,-1.2015558115585652,n,n,y,y,-1.3802343374791235,-1.2558168776254073,y,n,n
1092,2022-06-30 09:09:00,11676.25,11676.25,11676.25,11676.25,-1.0341261702214979,0.16742964133706728,-1.2015558115585652,48.76396873953587,0,0,11674.5,11675.925,11678.07,37.85694909723579,6.372857523164868,y,n,-0.937127815279382,-1.1486702123027286,n,n,n,n,-1.1937985989625304,-1.243413221892832,n,n,n
1093,2022-06-30 09:09:00,11675.75,11675.75,11675.75,11675.75,-0.937127815279382,0.21154239702334654,-1.1486702123027286,47.028020079038434,0,0,11674.85,11675.725,11678.145,38.340792733863196,37.85694909723579,y,n,-0.8504524338823103,-1.0890266566186448,n,n,n,n,-1.0341261702214979,-1.2015558115585652,n,n,n
1094,2022-06-30 09:10:00,11675.75,11675.75,11675.75,11675.75,-0.8504524338823103,0.23857422273633455,-1.0890266566186448,47.028020079038434,0,0,11675.1,11675.6375,11678.22,42.83892051177362,38.340792733863196,y,n,-1.5705734036273498,-1.185336006020386,y,y,n,n,-0.937127815279382,-1.1486702123027286,n,n,n
1095,2022-06-30 09:10:00,11665.75,11665.75,11665.75,11665.75,-1.5705734036273498,-0.38523739760696385,-1.185336006020386,25.75849802395968,0,0,11674.225,11675.0625,11678.04,-16.425790734513633,42.83892051177362,y,n,-2.296359651676539,-1.4075407351516165,n,n,y,y,-0.8504524338823103,-1.0890266566186448,n,y,n
1096,2022-06-30 09:11:00,11663.5,11663.5,11663.5,11663.5,-2.296359651676539,-0.8888189165249227,-1.4075407351516165,23.214442972690254,0,0,11673.15,11674.35,11677.815,-33.2065703150895,-16.425790734513633,n,y,-2.858769280186607,-1.6977864441586146,n,n,n,n,-1.5705734036273498,-1.185336006020386,n,n,y
1097,2022-06-30 09:11:00,11663.25,11663.25,11663.25,11663.25,-2.858769280186607,-1.1609828360279923,-1.6977864441586146,22.943296499057542,0,0,11672.0,11673.7125,11677.62,-43.28803226834924,-33.2065703150895,n,y,-3.2468820172798587,-2.0076055587828634,n,n,n,n,-2.296359651676539,-1.4075407351516165,n,n,y
1098,2022-06-30 09:12:00,11663.5,11663.5,11663.5,11663.5,-3.2468820172798587,-1.2392764584969953,-2.0076055587828634,23.900517199427018,0,0,11670.875,11673.0375,11677.405,-48.64347806394779,-43.28803226834924,n,y,-3.214812144433381,-2.249046875912967,n,n,n,n,-2.858769280186607,-1.6977864441586146,n,n,y
1099,2022-06-30 09:12:00,11667.25,11667.25,11667.25,11667.25,-3.214812144433381,-0.9657652685204141,-2.249046875912967,36.61903362137987,0,0,11670.175,11672.5625,11677.205,-48.166727952355785,-48.64347806394779,n,y,-3.3724233592183737,-2.4737221725740484,n,n,n,n,-3.2468820172798587,-2.0076055587828634,n,n,y
1100,2022-06-30 09:13:00,11664.5,11664.5,11664.5,11664.5,-3.3724233592183737,-0.8987011866443253,-2.4737221725740484,32.34925687289902,0,0,11669.175,11671.9625,11676.915,-48.538304525601994,-48.166727952355785,n,y,-3.6369629336622893,-2.7063703247916964,n,n,n,n,-3.214812144433381,-2.249046875912967,n,n,y
1101,2022-06-30 09:13:00,11662.25,11662.25,11662.25,11662.25,-3.6369629336622893,-0.9305926088705929,-2.7063703247916964,29.33538623753297,0,0,11667.775,11671.2,11676.555,-44.728989526293745,-48.538304525601994,n,y,-3.8027764129692514,-2.9256515424272074,n,n,n,n,-3.3724233592183737,-2.4737221725740484,n,n,y
1102,2022-06-30 09:14:00,11662.25,11662.25,11662.25,11662.25,-3.8027764129692514,-0.877124870542044,-2.9256515424272074,29.335386237532973,0,0,11666.375,11670.4375,11676.2,-40.41489762149136,-44.728989526293745,n,y,-3.909293795184567,-3.1223799929786793,n,n,n,n,-3.6369629336622893,-2.7063703247916964,n,n,y
1103,2022-06-30 09:14:00,11662.0,11662.0,11662.0,11662.0,-3.909293795184567,-0.7869138022058877,-3.1223799929786793,28.987372801161086,0,0,11665.0,11669.925,11675.935,-30.24819282760953,-40.41489762149136,n,y,-3.9481972280300397,-3.2875434399889514,n,n,n,n,-3.8027764129692514,-2.9256515424272074,n,n,y
1104,2022-06-30 09:15:00,11662.0,11662.0,11662.0,11662.0,-3.9481972280300397,-0.6606537880410883,-3.2875434399889514,28.987372801161094,0,0,11663.625,11669.3625,11675.67,-30.080314144285126,-30.24819282760953,n,y,-3.694367185638839,-3.3689081891189288,n,n,n,n,-3.909293795184567,-3.1223799929786793,n,n,y
1105,2022-06-30 09:15:00,11665.0,11665.0,11665.0,11665.0,-3.694367185638839,-0.3254589965199104,-3.3689081891189288,39.05034087992201,0,0,11663.55,11668.8875,11675.35,-11.738571206722312,-30.080314144285126,n,y,-3.413510403872351,-3.377828632069613,n,n,n,n,-3.9481972280300397,-3.2875434399889514,n,n,y
1106,2022-06-30 09:16:00,11665.5,11665.5,11665.5,11665.5,-3.413510403872351,-0.035681771802738016,-3.377828632069613,40.56211631976635,0,0,11663.75,11668.45,11675.045,-1.7852645022302043,-11.738571206722312,n,y,-3.752856111559595,-3.4528341279676096,n,n,n,n,-3.694367185638839,-3.3689081891189288,n,n,y
1107,2022-06-30 09:16:00,11658.0,11658.0,11658.0,11658.0,-3.752856111559595,-0.3000219835919853,-3.4528341279676096,28.95898356068886,0,0,11663.225,11667.6125,11674.59,-19.559238368732927,-1.7852645022302043,n,y,-4.055729744517521,-3.573413251277592,n,n,n,n,-3.413510403872351,-3.377828632069613,n,n,y
1108,2022-06-30 09:17:00,11657.0,11657.0,11657.0,11657.0,-4.055729744517521,-0.48231649323992887,-3.573413251277592,27.81642267581958,0,0,11662.575,11666.725,11674.09,-31.075720523570276,-19.559238368732927,n,y,-4.24680475900459,-3.7080915528229914,n,n,n,n,-3.752856111559595,-3.4528341279676096,n,n,y
1109,2022-06-30 09:17:00,11657.0,11657.0,11657.0,11657.0,-4.24680475900459,-0.5387132061815985,-3.7080915528229914,27.81642267581958,0,0,11661.55,11665.8625,11673.5,-35.70542871152706,-31.075720523570276,n,y,-4.447825869967346,-3.856038416251862,n,n,n,n,-4.055729744517521,-3.573413251277592,n,n,y
1110,2022-06-30 09:18:00,11655.75,11655.75,11655.75,11655.75,-4.447825869967346,-0.5917874537154839,-3.856038416251862,26.31147758347181,0,0,11660.675,11664.925,11672.9,-36.39255137397954,-35.70542871152706,n,y,-4.415032428471022,-3.9678372186956943,n,n,n,n,-4.24680475900459,-3.7080915528229914,n,n,y
1111,2022-06-30 09:18:00,11657.5,11657.5,11657.5,11657.5,-4.415032428471022,-0.447195209775328,-3.9678372186956943,31.86894838467809,0,0,11660.2,11663.9875,11672.37,-38.65980825409008,-36.39255137397954,n,y,-4.339025801333264,-4.042074935223209,n,n,n,n,-4.447825869967346,-3.856038416251862,n,n,y
1112,2022-06-30 09:19:00,11657.5,11657.5,11657.5,11657.5,-4.339025801333264,-0.2969508661100555,-4.042074935223209,31.86894838467809,0,0,11659.725,11663.05,11671.84,-39.000213735001815,-38.65980825409008,n,y,-4.329743961823624,-4.0996087405432915,n,n,n,n,-4.415032428471022,-3.9678372186956943,n,n,y
1113,2022-06-30 09:19:00,11656.25,11656.25,11656.25,11656.25,-4.329743961823624,-0.23013522128033248,-4.0996087405432915,29.994959736762016,0,0,11659.15,11662.075,11671.28,-40.18962733690989,-39.000213735001815,n,y,-4.5523323330126,-4.190153459037154,n,n,n,n,-4.339025801333264,-4.042074935223209,n,n,y
1114,2022-06-30 09:20:00,11652.75,11652.75,11652.75,11652.75,-4.5523323330126,-0.3621788739754468,-4.190153459037154,25.47746061741319,0,0,11658.225,11660.925,11670.65,-37.17263373513824,-40.18962733690989,n,y,-4.634960460491129,-4.279114859327949,n,n,n,n,-4.329743961823624,-4.0996087405432915,n,n,y
1115,2022-06-30 09:20:00,11653.25,11653.25,11653.25,11653.25,-4.634960460491129,-0.3558456011631801,-4.279114859327949,27.165085998714485,0,0,11657.05,11660.3,11670.075,-32.25258302400847,-37.17263373513824,n,y,-4.646877535176827,-4.3526673944977246,n,n,n,n,-4.5523323330126,-4.190153459037154,n,n,y
1116,2022-06-30 09:21:00,11653.25,11653.25,11653.25,11653.25,-4.646877535176827,-0.29421014067910267,-4.3526673944977246,27.165085998714485,0,0,11655.825,11659.7875,11669.485,-42.67846941016727,-32.25258302400847,n,y,-4.962232764230066,-4.474580468444193,n,n,n,n,-4.634960460491129,-4.279114859327949,n,n,y
1117,2022-06-30 09:21:00,11648.75,11648.75,11648.75,11648.75,-4.962232764230066,-0.4876522957858729,-4.474580468444193,21.971571000916963,0,0,11654.9,11659.0625,11668.8,-38.696087473906346,-42.67846941016727,n,y,-5.232528368027488,-4.626170048360852,n,n,n,n,-4.646877535176827,-4.3526673944977246,n,n,y
1118,2022-06-30 09:22:00,11647.75,11647.75,11647.75,11647.75,-5.232528368027488,-0.6063583196666356,-4.626170048360852,21.010281187511865,0,0,11653.975,11658.275,11668.125,-43.520667360525415,-38.696087473906346,n,y,-5.205181295583316,-4.741972297805345,n,n,n,n,-4.962232764230066,-4.474580468444193,n,n,y
1119,2022-06-30 09:22:00,11650.0,11650.0,11650.0,11650.0,-5.205181295583316,-0.4632089977779703,-4.741972297805345,28.581584450484364,0,0,11653.275,11657.4125,11667.54,-43.93908830973575,-43.520667360525415,n,y,-5.124437221211338,-4.818465282486544,n,n,n,n,-5.232528368027488,-4.626170048360852,n,n,y
1120,2022-06-30 09:23:00,11650.0,11650.0,11650.0,11650.0,-5.124437221211338,-0.30597193872479345,-4.818465282486544,28.581584450484364,0,0,11652.7,11656.6875,11666.93,-44.31069974558579,-43.93908830973575,n,y,-5.321866368400151,-4.919145499669265,n,n,n,n,-5.205181295583316,-4.741972297805345,n,n,y
1121,2022-06-30 09:23:00,11646.0,11646.0,11646.0,11646.0,-5.321866368400151,-0.40272086873088586,-4.919145499669265,23.86517466962655,0,0,11651.55,11655.875,11666.32,-40.80210982152672,-44.31069974558579,n,y,-5.435842294335089,-5.02248485860243,n,n,n,n,-5.124437221211338,-4.818465282486544,n,n,y
1122,2022-06-30 09:24:00,11645.75,11645.75,11645.75,11645.75,-5.435842294335089,-0.4133574357326584,-5.02248485860243,23.603020055071585,0,0,11650.375,11655.05,11665.665,-41.23856252298466,-40.80210982152672,n,y,-5.363477651755602,-5.090683417233064,n,n,n,n,-5.321866368400151,-4.919145499669265,n,n,y
1123,2022-06-30 09:24:00,11647.0,11647.0,11647.0,11647.0,-5.363477651755602,-0.2727942345225376,-5.090683417233064,27.86947042383554,0,0,11649.45,11654.3,11665.01,-44.36808687817902,-41.23856252298466,n,y,-5.245659454272754,-5.121678624641002,n,n,n,n,-5.435842294335089,-5.02248485860243,n,n,y
1124,2022-06-30 09:25:00,11647.0,11647.0,11647.0,11647.0,-5.245659454272754,-0.12398082963175217,-5.121678624641002,27.86947042383554,0,0,11648.875,11653.55,11664.4,-41.17117152125316,-44.36808687817902,n,y,-5.7716348328358436,-5.25166986627997,n,n,n,n,-5.363477651755602,-5.090683417233064,n,n,y
1125,2022-06-30 09:25:00,11638.5,11638.5,11638.5,11638.5,-5.7716348328358436,-0.5199649665558734,-5.25166986627997,19.348131801159088,0,1,11647.4,11652.225,11663.625,-31.467402983667636,-41.17117152125316,n,y,-6.217665288029821,-5.444868950629941,n,n,n,n,-5.245659454272754,-5.121678624641002,n,n,y
1126,2022-06-30 09:26:00,11637.25,11637.25,11637.25,11637.25,-6.217665288029821,-0.7727963373998801,-5.444868950629941,18.45450285410704,0,1,11645.8,11650.8125,11662.815,-39.47245984834381,-31.467402983667636,n,y,-6.4563767240033485,-5.647170505304622,n,n,n,n,-5.7716348328358436,-5.25166986627997,n,n,y
1127,2022-06-30 09:26:00,11637.75,11637.75,11637.75,11637.75,-6.4563767240033485,-0.8092062186987263,-5.647170505304622,20.04527148664742,0,0,11644.7,11649.8,11662.05,-44.846392380050595,-39.47245984834381,n,y,-6.470109310888802,-5.811758266421458,n,n,n,n,-6.217665288029821,-5.444868950629941,n,n,y
1128,2022-06-30 09:27:00,11639.0,11639.0,11639.0,11639.0,-6.470109310888802,-0.6583510444673433,-5.811758266421458,24.03501679085272,0,0,11643.825,11648.9,11661.29,-46.952509049399595,-44.846392380050595,n,y,-6.6863372999196145,-5.9866740731210895,n,n,n,n,-6.4563767240033485,-5.647170505304622,n,n,y
1129,2022-06-30 09:27:00,11635.5,11635.5,11635.5,11635.5,-6.6863372999196145,-0.699663226798525,-5.9866740731210895,20.891515270804906,0,0,11642.375,11647.825,11660.465,-44.05991147025122,-46.952509049399595,n,y,-6.7396630770799675,-6.137271873912865,n,n,n,n,-6.470109310888802,-5.811758266421458,n,n,y
1130,2022-06-30 09:28:00,11636.0,11636.0,11636.0,11636.0,-6.7396630770799675,-0.6023912031671026,-6.137271873912865,22.45188365227718,0,0,11640.975,11646.8375,11659.655,-47.582452741859825,-44.05991147025122,n,y,-7.003782554034842,-6.310574009937261,n,n,n,n,-6.6863372999196145,-5.9866740731210895,n,n,y
1131,2022-06-30 09:28:00,11632.25,11632.25,11632.25,11632.25,-7.003782554034842,-0.6932085440975815,-6.310574009937261,19.366549096071473,0,1,11639.6,11645.575,11658.75,-43.20696271519496,-47.582452741859825,n,y,-7.170784622257997,-6.482616132401408,n,n,n,n,-6.7396630770799675,-6.137271873912865,n,n,y
1132,2022-06-30 09:29:00,11631.75,11631.75,11631.75,11631.75,-7.170784622257997,-0.6881684898565892,-6.482616132401408,18.991801324704536,0,1,11638.2,11644.2875,11657.835,-42.58999875353249,-43.20696271519496,n,y,-7.040421175741358,-6.594177141069398,n,n,n,n,-7.003782554034842,-6.310574009937261,n,n,y
1133,2022-06-30 09:29:00,11634.0,11634.0,11634.0,11634.0,-7.040421175741358,-0.4462440346719596,-6.594177141069398,25.93700936676246,0,0,11636.9,11643.175,11657.07,-35.30600094151137,-42.58999875353249,n,y,-6.838108832449507,-6.64296347934542,n,n,n,n,-7.170784622257997,-6.482616132401408,n,n,y
1134,2022-06-30 09:30:00,11634.25,11634.25,11634.25,11634.25,-6.838108832449507,-0.19514535310408654,-6.64296347934542,26.689094565239945,0,0,11635.625,11642.25,11656.29,-39.80203758752016,-35.30600094151137,n,y,-6.3224725653981295,-6.578865296555962,y,y,n,n,-7.040421175741358,-6.594177141069398,n,n,y
1135,2022-06-30 09:30:00,11637.75,11637.75,11637.75,11637.75,-6.3224725653981295,0.2563927311578329,-6.578865296555962,36.42283331215111,0,0,11635.55,11641.475,11655.555,-24.29492376757903,-39.80203758752016,n,y,-5.7267749480161,-6.40844722684799,n,n,y,y,-6.838108832449507,-6.64296347934542,y,n,y
