,Datetime,Open,High,Low,Close,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,slopes,slopes20,slopess1p,slopes20s1p,slope_chg_dn,slope_chg_up,slope_chg_up_s1,slope_chg_dn_s1,slope_chg_dn20,slope_chg_up20,slope_chg_up20_s1,slope_chg_dn20_s1,ma1s1,ma1s2,ma2s1,ma2s2,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macds1,macdss1,macdps1,macdsps1,macd_dn_to_up,macd_up_to_dn,vol_gt2,RSI_14_B_30s1,buy_price,Buy,Buy_zero,tot_buy,Buy_count_tmp,Buy_count,Sell,Sell_zero,tot_sell,Sell_count_tmp,Sell_count
51,2022-07-21 11:10:00,12418.75,12418.75,12418.75,12418.75,-1.650501878488285,0.09271638289262962,-1.7432182613809146,44.290660563040824,0,0,12418.2,12419.6375,12423.26,0.34724289708576445,-18.257062413212953,-1.9091524329963763,-25.39014103209198,NaN,y,NaN,NaN,NaN,NaN,NaN,NaN,12418.15,12417.925,12419.1875,12418.9,n,n,y,y,-1.5559016726238042,-1.7057549436294925,-1.7726933866488253,-1.766397357104072,y,n,y,0.0,12418.75,12418.75,12418.75,12418.75,1,1,,0,0.0,0,0
52,2022-07-21 11:11:00,12418.5,12418.5,12418.5,12418.5,-1.5559016726238042,0.14985327100568835,-1.7057549436294925,43.64721143354386,0,0,12418.15,12419.1875,12423.16,4.332313983188515,-12.516263352546014,0.34724289708576445,-18.257062413212953,NaN,NaN,y,NaN,NaN,NaN,NaN,NaN,12417.925,12418.0,12418.9,12418.7625,n,n,n,n,-1.603654768627166,-1.6853349086290272,-1.650501878488285,-1.7432182613809146,n,n,y,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
53,2022-07-21 11:11:00,12416.75,12416.75,12416.75,12416.75,-1.603654768627166,0.08168014000186119,-1.6853349086290272,39.33890084031249,0,0,12417.925,12418.9,12423.025,3.2086775351558483,-11.558251258084303,4.332313983188515,-12.516263352546014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12418.0,12418.525,12418.7625,12418.7,n,n,n,n,-1.423362695482865,-1.6329404659997948,-1.5559016726238042,-1.7057549436294925,n,n,y,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
54,2022-07-21 11:12:00,12419.25,12419.25,12419.25,12419.25,-1.423362695482865,0.20957777051692972,-1.6329404659997948,47.33629586162025,0,0,12418.0,12418.7625,12422.92,9.462322208025617,-8.562361672761737,3.2086775351558483,-11.558251258084303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12418.525,12419.0,12418.7,12418.675,n,n,n,n,-1.0664573652920808,-1.519643845858252,-1.603654768627166,-1.6853349086290272,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
55,2022-07-21 11:13:00,12421.75,12421.75,12421.75,12421.75,-1.0664573652920808,0.45318648056617117,-1.519643845858252,53.883809088495326,0,0,12418.525,12418.7,12422.895,15.17428592679744,-2.3465217735786847,9.462322208025617,-8.562361672761737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12419.0,12419.325,12418.675,12418.6875,n,n,n,n,-0.7746773218077578,-1.370650541048153,-1.423362695482865,-1.6329404659997948,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
56,2022-07-21 11:13:00,12421.75,12421.75,12421.75,12421.75,-0.7746773218077578,0.5959732192403953,-1.370650541048153,53.88380908849532,0,0,12419.0,12418.675,12422.91,19.057704510128328,3.3563591509263753,15.17428592679744,-2.3465217735786847,NaN,NaN,NaN,NaN,NaN,y,NaN,NaN,12419.325,12419.925,12418.6875,12418.9,n,n,n,n,-0.5372464920474158,-1.2039697312480055,-1.0664573652920808,-1.519643845858252,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
57,2022-07-21 11:14:00,12421.75,12421.75,12421.75,12421.75,-0.5372464920474158,0.6667232392005897,-1.2039697312480055,53.88380908849532,0,0,12419.325,12418.6875,12422.84,24.802660153417477,8.372707234686736,19.057704510128328,3.3563591509263753,NaN,NaN,NaN,NaN,NaN,NaN,y,NaN,12419.925,12420.25,12418.9,12419.2,n,n,n,n,-0.24538761981966672,-1.0122533089623378,-0.7746773218077578,-1.370650541048153,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
58,2022-07-21 11:15:00,12423.0,12423.0,12423.0,12423.0,-0.24538761981966672,0.7668656891426711,-1.0122533089623378,57.20633601263591,0,0,12419.925,12418.9,12422.805,26.911245027538953,11.847400568901305,24.802660153417477,8.372707234686736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12420.25,12420.575,12419.2,12419.3625,n,n,n,n,-0.05381286100964644,-0.8205652193717995,-0.5372464920474158,-1.2039697312480055,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
59,2022-07-21 11:15:00,12422.5,12422.5,12422.5,12422.5,-0.05381286100964644,0.766752358362153,-0.8205652193717995,55.48434754481659,0,0,12420.25,12419.2,12422.765,31.09125026804886,12.58809176421818,26.911245027538953,11.847400568901305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12420.575,12421.1,12419.3625,12419.65,n,n,n,n,0.03706551538925851,-0.6490390724195879,-0.24538761981966672,-1.0122533089623378,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
60,2022-07-21 11:16:00,12421.75,12421.75,12421.75,12421.75,0.03706551538925851,0.6861045878088464,-0.6490390724195879,52.91151090723014,0,0,12420.575,12419.3625,12422.73,29.60445074600491,13.965267004370988,31.09125026804886,12.58809176421818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12421.1,12421.65,12419.65,12419.9,n,n,n,n,0.28733130299224285,-0.46176499733722176,-0.05381286100964644,-0.8205652193717995,n,n,n,0.0,NaN,NaN,0,12418.75,0,1,,0,0.0,0,0
